0,17,2.94807722252
0,5,2.06500807723
0,2,6.31936588077
0,35,1.62970251577
0,11,8.69510734191
0,34,1.96140476502
0,46,10.4029128037
0,48,2.09333685162
0,3,1.3002180825
0,18,6.41272713611
0,37,1.38417490409
0,41,1.68889442556
0,8,3.37852276084
0,43,0.984284033397
0,8,2.68679321888
0,15,5.27810797853
0,20,4.82197889129
0,21,4.26761111086
0,13,0.603028333719
0,35,2.20291354599
0,11,20.0511844411
0,17,6.49209037071
0,10,9.4360152884
0,38,1.01036540771
0,12,0.0342714013366
0,44,1.61053957293
0,44,0.737288598289
0,9,1.66313232191
0,14,1.22667484925
0,37,6.38848656156
0,22,2.01134971373
0,0,2.73925156637
0,0,0.5451671879
0,27,0.0941118583063
0,33,4.23771581826
0,31,0.0989785583292
0,41,5.39829774263
0,28,2.31178222464
0,12,0.458067137274
0,0,1.01746438648
1,43,2.96621571066
1,19,3.19839413527
1,30,4.61275603138
1,28,6.17049590166
1,16,0.218513034754
1,41,6.46182832473
1,14,1.07336942385
1,13,2.53973032188
1,11,0.507105489685
1,42,1.68771944352
1,37,0.779909154514
1,34,6.02295256627
1,17,2.5185125804
1,9,2.01175696595
1,41,2.57887486677
1,20,0.00758202292278
1,9,0.255811410748
1,7,0.57363852139
1,12,2.43641124938
1,48,0.0923265855157
1,30,2.00023584607
1,1,12.0104240639
1,14,3.90762352198
1,34,2.98900673308
1,30,0.280891378751
1,37,1.01214269608
1,14,1.75178630433
1,23,0.109037564888
1,45,5.94715953745
1,44,2.37053198207
1,18,1.22547797581
1,25,0.0300029765372
1,47,2.43301332465
1,24,0.414310223322
1,9,5.84272633696
1,2,3.55655112259
1,30,0.0679667010491
1,21,4.35212861304
1,12,0.801361479036
1,42,5.95904144363
2,19,0.111018055831
2,26,0.0786296308705
2,21,6.26690825943
2,8,0.452855657422
2,13,0.268982222898
2,1,2.46265002043
2,22,10.020369347
2,7,4.34191454505
2,19,0.63559049779
2,15,0.289273789889
2,8,2.91148419701
2,37,1.0506677445
2,45,1.2526698345
2,11,3.33725523105
2,23,0.478192935671
2,43,1.55706997933
2,42,3.67324764237
2,15,4.21757982004
2,24,2.34265762773
2,27,1.94208411787
2,37,6.46187343266
2,44,4.92163137683
2,33,1.74496805528
2,36,3.59223011573
2,32,1.39494707839
2,36,0.436218420258
2,19,1.77100660106
2,33,2.96853018032
2,38,4.52397570937
2,28,4.74686938708
2,37,0.413966680791
2,41,0.278733674235
2,3,0.0971165221114
2,12,1.31702294005
2,35,2.79311942468
2,4,10.8712927097
2,9,3.07773525892
2,2,11.2518782098
2,27,3.53313605175
2,0,2.10392530513
3,9,0.578532567151
3,49,0.0477670810153
3,5,5.25836757745
3,20,5.35953692605
3,15,3.2210377967
3,27,0.737513740332
3,7,0.962531637431
3,21,2.33966613838
